,0
1740,219818.50475899808
1741,198560.4450319124
1742,164385.69689675848
1743,171885.37161222243
1744,322659.83039302053
1745,215782.3650863268
1746,187845.69383373676
1747,221018.32103417558
1748,217926.77617846345
1749,144020.24169477023
1750,123104.75199980731
1751,236182.10029303608
1752,121651.47189177811
1753,147000.7972837656
1754,196421.17318092025
1755,166332.15720375808
1756,132092.97048211202
1757,120724.07425081813
1758,149305.82378593826
1759,163177.75731327254
1760,167464.119925837
1761,154156.23125050793
1762,170773.38181916118
1763,175408.89238627188
1764,114068.15012929452
1765,106017.6969005378
1766,201586.26641959196
1767,226742.25933165947
1768,142517.60615282555
1769,165864.763032468
1770,157796.9680550853
1771,116330.21940285238
1772,128210.90031811321
1773,123369.301819968
1774,147076.97469437233
1775,140016.76966572047
1776,133477.05109057832
1777,105818.10306063615
1778,142600.20113172833
1779,134302.47735364464
1780,163329.9256153966
1781,119789.77049321614
1782,98972.75801444669
1783,145611.14017169946
1784,121313.39403544256
1785,112647.9990289171
1786,160949.35034836683
1787,163329.4603667763
1788,74029.18029582022
1789,98369.46654864127
1790,87783.46475094264
1791,189833.20384144076
1792,156747.84194430636
1793,142585.7451124609
1794,155470.7508648819
1795,136507.6985449683
1796,136316.7982263326
1797,121269.83956859559
1798,119749.63728865041
1799,111893.8256171298
1800,128722.53808496732
1801,117072.860703551
1802,133937.9626184941
1803,147327.11292148655
1804,141606.81582751358
1805,138872.98637413813
1806,125448.2517539053
1807,137649.36066353024
1808,126526.35742901155
1809,129934.3494902915
1810,139522.57377220393
1811,89151.47817882786
1812,99733.85787763367
1813,120921.98339106316
1814,95974.46238075336
1815,61936.295877914294
1816,97467.62555248628
1817,121982.9993232886
1818,140519.3991778331
1819,134592.6592917854
1820,54326.05001699557
1821,111677.62272755904
1822,155949.82120687442
1823,42616.75544674976
1824,120172.6164106224
1825,145830.4989037515
1826,114964.55242988477
1827,98760.30782514367
1828,137060.4803879779
1829,121688.66910884394
1830,149714.0990248583
1831,139321.54226007918
1832,73058.26211143509
1833,145551.413818729
1834,129200.92614506758
1835,120901.20373344085
1836,122276.40563296869
1837,97680.60218677318
1838,110427.32678754714
1839,116043.65938196344
1840,144286.86768613226
1841,124913.40113343405
1842,99917.48149706052
1843,137524.16065577394
1844,145593.44270587253
1845,144755.0275061478
1846,158285.96407555166
1847,167862.4105709248
1848,66383.06641194278
1849,106367.79997071512
1850,117193.94808693885
1851,138686.82227082708
1852,127425.4603099997
1853,122329.21945938656
1854,156992.91012654587
1855,148435.01703017837
1856,220161.52829615487
1857,130940.16989082775
1858,133904.12766629047
1859,120794.73590704497
1860,159985.48645468106
1861,119723.09151145638
1862,334330.8299381228
1863,312885.95060453855
1864,312907.22568258154
1865,332985.3341453563
1866,307480.0250792428
1867,227804.2670474713
1868,286377.5769299368
1869,210114.4764716389
1870,225035.18033517696
1871,239451.61754355763
1872,181353.2514261775
1873,259140.78492310562
1874,152259.29100567236
1875,199691.91667607025
1876,196356.85033677777
1877,207217.8336563378
1878,190842.07394738946
1879,130705.05593891618
1880,130723.13839048133
1881,255649.72269621879
1882,239518.6624233045
1883,182818.93831738379
1884,198903.16661624334
1885,211368.4322544412
1886,265062.4761711679
1887,215761.72435523185
1888,270497.2118044769
1889,178745.1771264852
1890,108724.27230895915
1891,123330.39727698875
1892,103795.90722581052
1893,133518.8095930717
1894,124360.37850438083
1895,131347.43397245256
1896,125366.94064210802
1897,135286.88051663313
1898,115948.05614017532
1899,151567.22891402818
1900,162285.6884543445
1901,177125.87047308765
1902,156756.40498593426
1903,238264.26957363283
1904,128259.41625411667
1905,204349.6804273872
1906,85841.25920022801
1907,232950.06029105603
1908,108827.10295027554
1909,128890.78315402704
1910,118287.71746792585
1911,213861.6847774588
1912,315863.83164272254
1913,139012.4345731892
1914,51190.66119413772
1915,314292.82383306
1916,76199.33586329046
1917,236128.59775291145
1918,139592.7567865725
1919,168849.9259084127
1920,149665.92790222826
1921,369607.4454380153
1922,296551.8450050801
1923,218018.09551737842
1924,249461.53206983407
1925,195280.769836425
1926,365583.6378484422
1927,129782.20210517837
1928,163850.38224070545
1929,122664.50474792115
1930,126058.56744319467
1931,140680.89438582063
1932,130407.52544515372
1933,184013.9498929586
1934,182363.60845278203
1935,174060.63490438098
1936,187102.416850208
1937,181735.81525601554
1938,165165.23693303572
1939,252720.44175639175
1940,190010.10785587848
1941,163250.6782208399
1942,173855.52020562385
1943,217938.74282458753
1944,352279.43163405574
1945,377335.4274969832
1946,129667.13000337443
1947,144938.7550096328
1948,158484.67519058316
1949,238961.22111080395
1950,185276.16704712092
1951,245671.00154059037
1952,216479.76654036526
1953,177570.73985462936
1954,179348.00634616442
1955,137079.2203639047
1956,308505.9693281699
1957,146388.56802985317
1958,276718.0734095329
1959,147137.43229067567
1960,109861.78160397685
1961,126793.62389784867
1962,97626.70509454714
1963,108207.28712589912
1964,104368.0974268521
1965,147952.67216934185
1966,140834.88027561444
1967,300783.2115184652
1968,429072.0862426841
1969,369032.6683487121
1970,401469.54720502783
1971,519633.89536762575
1972,384899.8626326347
1973,287955.48000411585
1974,334708.0742684986
1975,579587.9828328815
1976,283922.8166602967
1977,355035.44518131326
1978,343358.69005479844
1979,307328.8031344039
1980,209961.33471189134
1981,341458.03068384586
1982,222271.85109676886
1983,198360.41170118682
1984,168769.7097411294
1985,215113.1652521736
1986,204540.31824094805
1987,186182.82133468255
1988,182960.67306496538
1989,197216.81346524277
1990,212676.38538404353
1991,229970.99189858232
1992,215395.70594217477
1993,176707.69912585174
1994,213535.8967843449
1995,187177.7103690135
1996,265424.8488599032
1997,302038.16378067085
1998,320878.1227250959
1999,289257.896500867
2000,316535.596437816
2001,287351.4055094902
2002,233048.94780909905
2003,262575.7256884974
2004,288816.45640846464
2005,210624.40610222553
2006,218178.4390158093
2007,255413.94539243664
2008,229055.24082061302
2009,194489.0970045302
2010,193929.28128191206
2011,132574.10570378808
2012,178170.23163557475
2013,175842.55919278582
2014,178123.73833276625
2015,202029.25726226254
2016,190351.92134808435
2017,190965.16619735153
2018,115719.3761494362
2019,134778.66745594295
2020,98732.29317276453
2021,104017.59510183086
2022,206829.14805786288
2023,138290.0404322015
2024,284158.50518767757
2025,348118.53362238075
2026,172226.9369098769
2027,161726.30348075205
2028,152632.3812689359
2029,161437.9646057018
2030,256111.03829910627
2031,230006.96776362346
2032,237312.38365538843
2033,244718.28144631034
2034,173778.32536723083
2035,222519.38578544196
2036,192855.1306588002
2037,216969.39773916124
2038,298306.0537546958
2039,221278.44783860716
2040,288807.1928222985
2041,303633.1081943147
2042,207885.1358467807
2043,181065.75466456232
2044,157963.29525710584
2045,203987.6136193442
2046,156195.38775074316
2047,138696.39499457786
2048,145355.24182316655
2049,144486.2782738454
2050,160463.6706245559
2051,103692.33324800545
2052,127057.12699585193
2053,143338.3246227135
2054,114364.07040604726
2055,152603.79657485557
2056,143716.07338483763
2057,113421.58850813321
2058,205877.29833965178
2059,136524.7314779499
2060,178490.98634163057
2061,166844.92333840174
2062,128959.91600140683
2063,123355.479914646
2064,140369.63151913506
2065,110441.14917705437
2066,161990.11826415177
2067,93497.36018823338
2068,150131.6047397839
2069,85813.90806852329
2070,119382.89345125569
2071,98626.85939679923
2072,152028.38468975355
2073,129041.2045418499
2074,138409.75803499337
2075,136758.17848233963
2076,122383.49603696607
2077,166131.6124197321
2078,126374.07612194921
2079,126821.5153306599
2080,117148.47245480333
2081,129945.44685955391
2082,119558.65561187288
2083,141013.1355541825
2084,116158.83207175127
2085,120712.62867268815
2086,102651.1381487886
2087,118956.68812988295
2088,99874.54692357463
2089,84646.75289680032
2090,130966.66000098099
2091,113801.1355687856
2092,121441.39500691877
2093,110238.1678769244
2094,102673.15956084013
2095,163223.33885711108
2096,84359.63834405695
2097,107101.39706480278
2098,146246.52069729983
2099,71747.96539327162
2100,65383.27500208786
2101,110084.46655018789
2102,110675.29468666123
2103,110674.8253773614
2104,104671.42333079917
2105,134909.62984543975
2106,79691.8431672533
2107,182797.35107511838
2108,118538.86793537134
2109,108195.0209806676
2110,118892.8194533331
2111,125876.05279369449
2112,134223.40230294265
2113,117938.35571862072
2114,126507.9041087485
2115,156657.63435994598
2116,111076.07414965816
2117,148234.26962946393
2118,126035.72176252812
2119,122111.96880993074
2120,110373.79049847258
2121,107729.72807317958
2122,119538.48984975487
2123,83305.57644094055
2124,147196.9664740972
2125,119917.3894172387
2126,157478.01064119776
2127,166997.28482585237
2128,119826.61732763454
2129,78937.22518670335
2130,134695.18882919426
2131,149880.8463168148
2132,113599.51025024071
2133,115161.88106114195
2134,117421.07350857554
2135,90893.15573025476
2136,79296.49237264565
2137,104494.27695825204
2138,128414.0690147875
2139,148165.57871181093
2140,137645.8871436638
2141,152309.32154749977
2142,125722.59572146335
2143,148097.2956198397
2144,127226.15488048275
2145,139913.41152618357
2146,163552.7953561577
2147,156876.3268633893
2148,128415.97110951715
2149,143417.3902333416
2150,225508.23391223117
2151,118896.4231663436
2152,146752.9719528219
2153,180875.46854986882
2154,103116.63759800603
2155,128661.19594394906
2156,267510.8522311574
2157,235071.9709231242
2158,234348.4589203548
2159,208658.06783498928
2160,191136.93279334815
2161,237522.85007475928
2162,407625.75897309993
2163,372219.1683289487
2164,250167.8539386943
2165,194185.11593952304
2166,158904.67305153856
2167,213217.65558103367
2168,196720.76269336636
2169,190100.4415676195
2170,193131.81395501902
2171,155437.7486561991
2172,134700.54357636446
2173,169455.76760935047
2174,219681.56211264658
2175,283325.9683764107
2176,303703.2138965155
2177,235684.89399835345
2178,211194.95465568168
2179,136390.66316825652
2180,204525.2889252082
2181,186869.38393011628
2182,213867.0331073637
2183,188440.49138332938
2184,118732.37187248832
2185,113847.50281778342
2186,146615.57958924363
2187,157246.7466204197
2188,149530.69707549608
2189,276968.1426133225
2190,84168.27929064745
2191,75160.83980372659
2192,83756.37775394009
2193,101674.44214894518
2194,107715.85711693073
2195,103600.78234938273
2196,114790.11806275984
2197,112279.26902014208
2198,148163.37539956332
2199,209914.01080847162
2200,149170.83971569096
2201,146055.49327150744
2202,217358.5747023376
2203,148076.34024794033
2204,183380.46651346693
2205,116746.79923086874
2206,149342.9335092891
2207,259797.81165320135
2208,257934.02187732354
2209,256049.8602707657
2210,116121.00134634644
2211,106637.7719487083
2212,127258.88006825712
2213,113202.27574209297
2214,128006.9311397386
2215,100323.89548626577
2216,145675.60346110695
2217,79392.68252049654
2218,69863.26015450848
2219,63462.876248760826
2220,69241.94414075684
2221,309172.67404439
2222,283579.94463190326
2223,274083.8604913208
2224,203704.66776498256
2225,125731.19153303548
2226,181721.2052310647
2227,199972.19095088096
2228,257713.25340097878
2229,246652.35513414312
2230,156610.8153014627
2231,211618.7078323345
2232,179612.56099129506
2233,194072.5102577818
2234,245465.49359955656
2235,217347.56718459164
2236,247933.2985748251
2237,325459.5398723304
2238,196107.8719201828
2239,98470.32100857732
2240,146029.2581651823
2241,154516.42366243486
2242,117141.8742628105
2243,116451.87561070245
2244,98898.9241905917
2245,96179.33114630138
2246,129475.54895243194
2247,108176.58053510547
2248,120205.29629109736
2249,119465.62310718907
2250,124686.08937843022
2251,119790.50090811605
2252,179058.04111812264
2253,161570.62304362757
2254,181302.73337663326
2255,189286.5539200968
2256,171055.29423044433
2257,206440.08169050026
2258,158536.24021089482
2259,179425.0576219402
2260,153735.22931436624
2261,193059.68885897862
2262,205743.41308165825
2263,389503.6120625538
2264,598933.6189948217
2265,149398.8674168993
2266,277623.2614043017
2267,359511.2549997172
2268,519083.9084482443
2269,146698.24773104716
2270,192949.6312388584
2271,213086.90626845116
2272,188712.7189197001
2273,159679.46758289047
2274,176806.14779806611
2275,170477.54846329437
2276,200423.7641564474
2277,183094.7387703306
2278,137858.71129821442
2279,122568.41456656154
2280,113280.69185389705
2281,162464.41440784797
2282,174135.79540335535
2283,104301.43742049565
2284,111078.54716156198
2285,141266.4857379862
2286,123836.12154572405
2287,355532.151831854
2288,291857.61887630954
2289,365732.28788664116
2290,466709.4532817529
2291,336115.8996870681
2292,439457.31418061414
2293,484891.1977657444
2294,387098.2961133875
2295,548968.4684789485
2296,285687.7491034094
2297,347657.51073027507
2298,355350.48238574003
2299,360090.02194620145
2300,323989.32899468887
2301,316423.5198002287
2302,261119.8372597088
2303,236626.47702018774
2304,257476.66858592295
2305,205574.7326491008
2306,202492.15236727297
2307,210707.95402132074
2308,236515.79258704593
2309,271361.1132475815
2310,210096.5899237787
2311,212547.3999870417
2312,178547.59890308167
2313,176191.87249814224
2314,177663.8440522556
2315,188495.07977658452
2316,201282.28259035808
2317,189448.89909504837
2318,189629.54820058655
2319,193181.64603280078
2320,186883.7891050114
2321,224440.00286695958
2322,187492.12698607505
2323,193106.17681190962
2324,180562.83983695763
2325,217585.48186929373
2326,179849.87498795454
2327,206178.16012947483
2328,219533.6888551843
2329,190276.05917146188
2330,186146.2801792928
2331,362162.77539166785
2332,363696.8844797314
2333,308928.1130261974
2334,255667.199862041
2335,271595.79114688036
2336,305062.17064920906
2337,189807.90864581897
2338,257734.24464164727
2339,197886.74976066937
2340,395644.5301554978
2341,214389.5133733881
2342,230051.2713371826
2343,233456.5789530623
2344,200052.23593725526
2345,233440.0459653064
2346,210074.35289654112
2347,205769.53654869966
2348,240820.65636998718
2349,190297.99945721542
2350,316510.5283519557
2351,263292.4423584754
2352,249695.01532665693
2353,253291.9175798528
2354,145250.79247497278
2355,143659.8061730839
2356,148063.44225397997
2357,190820.95243644834
2358,200247.0200879326
2359,131404.9745514462
2360,121350.97571729825
2361,152772.04751854588
2362,257199.56592375113
2363,129937.80581943471
2364,156136.27729610694
2365,213662.1143601634
2366,193934.28270808447
2367,210115.65110095602
2368,213443.96891559803
2369,220521.69727519763
2370,162351.7056841907
2371,155167.17447778684
2372,197621.2761233916
2373,284499.5975648025
2374,319751.2369982635
2375,237600.01960585226
2376,311991.90920239245
2377,348216.3739634096
2378,158381.31519576188
2379,207300.6394505332
2380,150102.84804733927
2381,180813.42578889464
2382,205106.2581098456
2383,197439.49586510513
2384,229551.148176467
2385,165359.103997323
2386,132323.76588527198
2387,132998.03279282278
2388,99918.12497449346
2389,121092.6148862655
2390,153516.44349943206
2391,151831.5882839123
2392,118454.11663731658
2393,176084.10392525827
2394,141156.67077707127
2395,201970.55513738934
2396,133309.16065811526
2397,215691.11355144464
2398,133406.2210618501
2399,85251.93429215722
2400,82809.3228379462
2401,125804.30098800188
2402,133969.91863631294
2403,150057.0586157589
2404,153816.19444274428
2405,166903.42972236717
2406,143043.00850070437
2407,125277.54779687301
2408,136977.60067844088
2409,118004.049204662
2410,167935.8759222166
2411,115969.6017753931
2412,152543.7641696861
2413,125219.44966833244
2414,146615.28477689772
2415,139661.0494321527
2416,122706.78295336747
2417,128954.96283090828
2418,134156.64126492574
2419,129452.00277291781
2420,125254.90975863738
2421,145518.36042508285
2422,105639.99074701118
2423,116629.63286488295
2424,161061.94344886072
2425,211947.43429087117
2426,130826.27450468337
2427,134143.89927292842
2428,176387.4752445518
2429,111121.11719976502
2430,131019.9623797205
2431,117624.55429568105
2432,144061.5488036159
2433,144476.4411486914
2434,132579.94045548272
2435,148998.1831573633
2436,110924.82176646728
2437,111938.51166669144
2438,122511.1906712752
2439,95280.84833031528
2440,125837.21002928179
2441,81379.47810994164
2442,97321.52674733757
2443,123051.65111552259
2444,137151.08277051023
2445,94452.88320231145
2446,135800.16804449577
2447,179321.44823573832
2448,128137.31869787133
2449,119795.51325317739
2450,145052.76093736207
2451,127757.74279924382
2452,187048.84215364192
2453,99095.67684476789
2454,111251.08964068949
2455,123929.22757068468
2456,127264.7431738501
2457,147479.85111063794
2458,134705.74376089178
2459,107721.27897638148
2460,147701.01986591224
2461,127431.77705593353
2462,134814.53191057546
2463,127515.91025013158
2464,171701.63108389964
2465,136069.16728990214
2466,114130.72208267174
2467,132165.67457853246
2468,87595.87668020643
2469,90792.91447405127
2470,188950.82681638963
2471,200368.43114267956
2472,157929.10763404265
2473,116705.2721511202
2474,84550.38157118793
2475,201614.8509463325
2476,111122.48224302894
2477,123360.02127820185
2478,145701.0963959457
2479,104468.28962684255
2480,152262.39529461446
2481,123329.45637224251
2482,122477.07924202265
2483,110789.71739579587
2484,126025.25818223097
2485,124310.80285451637
2486,145800.1193855789
2487,165162.4207253963
2488,168155.48998779175
2489,151828.92683353482
2490,138990.34484234158
2491,89048.93123682529
2492,203587.3237164165
2493,146246.799891936
2494,132043.82837826273
2495,81190.48846620241
2496,249115.2922915971
2497,147888.48907491178
2498,115600.16132239118
2499,77240.33799094587
2500,124707.71710270167
2501,132508.4720453975
2502,138797.49109776804
2503,105500.4993043662
2504,175716.40507566434
2505,235017.53823858534
2506,254910.1396092733
2507,292953.87529382866
2508,250964.9831014075
2509,211204.10339406057
2510,212795.03199222032
2511,175680.61908638003
2512,194413.5708417334
2513,223384.87887793852
2514,320587.34780558484
2515,155152.7759220998
2516,175656.43201166228
2517,150554.1372727536
2518,163636.5303607174
2519,227965.63903260537
2520,222953.0971699075
2521,181426.38490217214
2522,222337.57254515798
2523,112072.01956371858
2524,142709.87008737418
2525,160300.31880958355
2526,146692.37150960646
2527,121225.16114035617
2528,143845.14708067357
2529,135224.87214622562
2530,132292.59371341247
2531,239916.19761461407
2532,221045.4847241689
2533,194662.46167853684
2534,220649.4619408835
2535,273938.46039829095
2536,234008.2579597687
2537,240925.18256318267
2538,188272.75099782558
2539,182453.87214778928
2540,185792.687287408
2541,184266.792378647
2542,165537.6859263266
2543,115034.95305604972
2544,118134.83919376462
2545,133397.711009471
2546,126753.79020579235
2547,132830.75442164598
2548,144393.71194710536
2549,158697.65047946945
2550,865350.066371152
2551,133649.0857499275
2552,134842.14839110212
2553,75327.50625406347
2554,93609.9163105957
2555,114256.68696633886
2556,104968.21350727565
2557,101747.16696555873
2558,167117.61877822762
2559,128828.27461740123
2560,155118.9852115018
2561,158783.7924254496
2562,157004.76228237158
2563,152949.59354168107
2564,230455.92740415598
2565,164475.1132800757
2566,154951.50780568944
2567,147595.52749768918
2568,219224.62251401853
2569,240623.4746981867
2570,110060.56104248812
2571,202213.0088668708
2572,138406.57146240937
2573,216642.37711229455
2574,282180.06123661273
2575,138315.5223041808
2576,113414.48896038653
2577,150729.5783222859
2578,79163.45828484755
2579,57419.76496060324
2580,75234.50485736204
2581,94335.19460467761
2582,84597.65373629241
2583,285927.5045800461
2584,164048.62046130173
2585,188655.71433262838
2586,214537.71334194453
2587,191109.25878216713
2588,140924.63746109736
2589,148192.66779452647
2590,203947.1649899606
2591,235706.16435331167
2592,208002.82073785694
2593,238893.27771345712
2594,183597.79454630587
2595,190956.74151209317
2596,294807.3306838497
2597,188684.21102864968
2598,275409.07017093163
2599,391728.2315232134
2600,136843.4038055599
2601,131560.81215009422
2602,82320.49051540288
2603,96191.72236663886
2604,88397.76704696099
2605,80483.91132776327
2606,149853.09902683226
2607,213210.5063697283
2608,182916.9844317232
2609,178229.83709778628
2610,106198.42361061844
2611,149119.07165452692
2612,166609.95384131095
2613,127998.11619471697
2614,122593.71476816449
2615,157452.44460783107
2616,152976.0631089002
2617,190189.85047896227
2618,180099.08746559723
2619,192262.3112709717
2620,189518.74272578428
2621,173792.8086397351
2622,179413.2979120356
2623,227901.66958603993
2624,307530.2814761168
2625,291736.2548414868
2626,177233.93933596133
2627,163966.94794358715
2628,461993.97732079204
2629,519644.4785020822
2630,369886.488520792
2631,513294.30526435067
2632,416315.0296217057
2633,284816.9164349174
2634,430158.3181319117
2635,148493.92188042242
2636,176972.74821301235
2637,171961.4970310713
2638,261841.510135
2639,184922.784099601
2640,147057.6535104305
2641,111709.60160905532
2642,177767.12349315305
2643,107273.16771751166
2644,123867.4560981594
2645,108573.74369870641
2646,97415.90501147193
2647,104812.90182845863
2648,157237.55109836435
2649,148307.86534096795
2650,135800.44494160367
2651,143046.25177668058
2652,400767.1721073089
2653,263038.8438291738
2654,269974.1440318352
2655,435383.09768340224
2656,330602.06346624723
2657,359380.4698315848
2658,312795.9369501317
2659,297890.0546851248
2660,364923.6832621196
2661,354308.17665543203
2662,355176.86629347166
2663,292746.39927939704
2664,263734.08809532697
2665,326507.62205178
2666,278051.9894229107
2667,179209.2537051074
2668,183630.54002093937
2669,190221.633841186
2670,278153.2322477303
2671,189214.50357378283
2672,192083.43289580577
2673,197326.6362085086
2674,189284.12124119114
2675,168890.70550192404
2676,197975.68529016746
2677,197036.83013787854
2678,235238.46147741086
2679,273587.26641742705
2680,282789.610906455
2681,389014.1393996532
2682,317400.56559915736
2683,537414.0148977564
2684,306367.0978827738
2685,321840.34851890197
2686,249436.16686797413
2687,303639.0283926098
2688,206721.94213468843
2689,200828.9743187059
2690,413338.4716929766
2691,191034.27369374622
2692,136199.70764803755
2693,202065.51340545158
2694,135286.26677284171
2695,195407.56249334262
2696,185888.36127939433
2697,186677.0829795123
2698,164964.50294992953
2699,170605.25053790747
2700,152296.4086659964
2701,149355.68751851117
2702,114945.45915899587
2703,121932.99339229637
2704,140439.01453867226
2705,107438.03835774504
2706,107412.68620816132
2707,115247.18587119476
2708,128123.17887390072
2709,100681.30649856664
2710,128657.91228405683
2711,292967.0471605235
2712,404135.7134685103
2713,174656.75871290386
2714,154018.89761826937
2715,164556.58339677984
2716,151562.8412639381
2717,202258.06483685822
2718,221333.04355958346
2719,156003.497148072
2720,176832.3645062016
2721,130868.69025917526
2722,162532.1540019469
2723,142294.3123694911
2724,118024.52267609497
2725,129399.63811339247
2726,154979.19223988254
2727,184814.42794086348
2728,180101.58915629072
2729,148753.5330286642
2730,143471.11559221463
2731,126414.31204335268
2732,125466.8787666462
2733,163440.80782111318
2734,138079.35040162978
2735,138900.94570481195
