,0
1580,187681.74586850152
1581,157608.86665185218
1582,130904.21073275148
1583,310578.81558568805
1584,219629.39344860424
1585,142664.88452195763
1586,81746.96958541204
1587,109567.90155065102
1588,143648.62604744599
1589,99349.93622866616
1590,135306.8437455924
1591,98505.78231333825
1592,112274.59360551917
1593,122712.32260928207
1594,116018.46207646106
1595,110994.3896566063
1596,220664.271241491
1597,194902.8252772943
1598,214061.64358403944
1599,161265.66764202036
1600,157940.93518289828
1601,68921.92071996596
1602,120248.47001096919
1603,66565.0632214275
1604,263752.8159238477
1605,229915.7032236187
1606,171883.32672963475
1607,171871.5334977586
1608,215848.99691736835
1609,181848.57256856424
1610,157934.05587933157
1611,136575.0010684795
1612,174022.97035021626
1613,168756.4500337445
1614,119710.70303877148
1615,87903.103270583
1616,80008.44333581027
1617,90971.34520851675
1618,135354.2852963847
1619,143915.96988780933
1620,161988.5140915675
1621,131855.52948146264
1622,152089.7697075545
1623,255849.60557958743
1624,212538.21116501268
1625,120456.90286540285
1626,179418.58632960301
1627,195232.307551997
1628,260522.83590630413
1629,176298.96715799265
1630,358246.0900885541
1631,230077.7133541448
1632,237440.62639194747
1633,174262.6913386159
1634,185431.99783059605
1635,177628.4823858673
1636,157076.8922355066
1637,199616.43000563933
1638,180800.15469892853
1639,180245.57311939847
1640,230163.88473080355
1641,176961.28694642778
1642,246651.50776192115
1643,222922.8659474488
1644,224256.58174749062
1645,239920.5239357367
1646,163986.5093040055
1647,155667.98747808978
1648,129566.44205112703
1649,142991.43907692176
1650,121554.16542703666
1651,121214.48001872582
1652,100693.13319430643
1653,103524.01377060993
1654,143553.5138135221
1655,139989.02102371704
1656,142175.84281056107
1657,149030.24171680174
1658,151066.50049770664
1659,125208.05299094117
1660,155482.1583618603
1661,498523.8236961562
1662,378226.43215039675
1663,384906.2525146237
1664,659425.2889597074
1665,310939.0687104764
1666,324603.11238106183
1667,375094.6952871717
1668,335174.7111122634
1669,298643.0308778462
1670,348267.4131699347
1671,280432.01230863744
1672,444904.42837227
1673,302803.6210571343
1674,252698.07935777312
1675,200776.41963284137
1676,202505.0987779414
1677,219190.0368987922
1678,510259.0040673574
1679,386317.53383995505
1680,311483.0638268868
1681,243740.52588567126
1682,313084.16082399065
1683,193233.14186183523
1684,182650.4955738847
1685,182608.3922563464
1686,164710.59997799344
1687,176764.15640237968
1688,195450.14230307212
1689,198135.26654819396
1690,203114.6700538416
1691,193015.36935069296
1692,254985.80801892965
1693,171640.4124857965
1694,184378.25837082072
1695,172029.57441877495
1696,286005.9802345685
1697,176426.46845807106
1698,347869.64832947234
1699,337483.46677205793
1700,258317.53076662435
1701,255357.80043490216
1702,244163.11756789987
1703,247935.76908952725
1704,281105.60551996366
1705,235169.62631091077
1706,206044.0058772346
1707,210110.95034309936
1708,207495.64649418832
1709,271619.5096256105
1710,222630.81737700524
1711,278057.4790707425
1712,254066.943529658
1713,277757.5618413331
1714,213388.48422075523
1715,207246.94934506877
1716,182252.90641556575
1717,176729.08203598036
1718,136762.44213102345
1719,198549.32136352712
1720,219134.36330917373
1721,157608.0669554774
1722,120543.29604069484
1723,153271.3001894029
1724,204489.63411286662
1725,230704.30985103565
1726,182575.8106270361
1727,158574.8136426681
1728,167716.92865421448
1729,168254.28215062042
1730,151029.6770166469
1731,121421.89766705302
1732,130491.71496660938
1733,114126.27441101352
1734,118113.56575515866
1735,121071.7307387531
1736,111411.3021115845
1737,330263.16286973417
1738,248859.22488771295
1739,227255.4183310958
1740,219818.5047590059
1741,198560.4450319145
1742,164385.69689675208
1743,171885.371612216
1744,322659.83039303543
1745,215782.36508633062
1746,187845.69383373976
1747,221018.3210341791
1748,217926.77617846266
1749,144020.24169477177
1750,123104.75199980687
1751,236182.10029303902
1752,121651.4718917753
1753,147000.79728376534
1754,196421.17318092304
1755,166332.15720375985
1756,132092.97048210897
1757,120724.07425081341
1758,149305.82378593853
1759,163177.75731327166
1760,167464.1199258367
1761,154156.23125050875
1762,170773.38181915693
1763,175408.89238627127
1764,114068.1501292917
1765,106017.69690053875
1766,201586.26641959342
1767,226742.25933166067
1768,142517.60615282328
1769,165864.76303246888
1770,157796.96805508362
1771,116330.21940285176
1772,128210.9003181114
1773,123369.30181996712
1774,147076.9746943718
1775,140016.76966571747
1776,133477.05109057308
1777,105818.10306063107
1778,142600.2011317258
1779,134302.4773536425
1780,163329.92561539283
1781,119789.77049321338
1782,98972.75801444177
1783,145611.14017169506
1784,121313.3940354335
1785,112647.99902891049
1786,160949.35034835912
1787,163329.46036677167
1788,74029.18029581734
1789,98369.46654863497
1790,87783.46475093703
1791,189833.20384143907
1792,156747.8419443036
1793,142585.7451124609
1794,155470.75086487885
1795,136507.6985449673
1796,136316.7982263343
1797,121269.83956859192
1798,119749.6372886485
1799,111893.82561712443
1800,128722.53808496436
1801,117072.86070354517
1802,133937.9626184905
1803,147327.11292148262
1804,141606.81582751282
1805,138872.98637413591
1806,125448.25175389505
1807,137649.36066351974
1808,126526.35742900436
1809,129934.34949028434
1810,139522.57377219378
1811,89151.47817882296
1812,99733.8578776257
1813,120921.98339105543
1814,95974.46238074706
1815,61936.295877908466
1816,97467.62555248212
1817,121982.99932328296
1818,140519.39917782813
1819,134592.65929177753
1820,54326.05001699307
1821,111677.62272755308
1822,155949.82120686502
1823,42616.75544674711
1824,120172.61641061642
1825,145830.49890374526
1826,114964.55242988048
1827,98760.30782513875
1828,137060.4803879701
1829,121688.66910883918
1830,149714.09902484712
1831,139321.5422600688
1832,73058.26211143198
1833,145551.41381872408
1834,129200.92614506047
1835,120901.20373343397
1836,122276.40563296
1837,97680.60218676866
1838,110427.32678753792
1839,116043.6593819587
1840,144286.86768613098
1841,124913.40113343183
1842,99917.48149705413
1843,137524.16065577444
1844,145593.44270587148
1845,144755.02750614498
1846,158285.96407555166
1847,167862.4105709239
1848,66383.06641193925
1849,106367.79997071266
1850,117193.9480869351
1851,138686.82227082166
1852,127425.46030999516
1853,122329.21945938612
1854,156992.91012654532
1855,148435.0170301781
1856,220161.5282961584
1857,130940.16989082216
1858,133904.12766628477
1859,120794.73590704154
1860,159985.48645467992
1861,119723.09151145277
1862,334330.82993813534
1863,312885.95060454967
1864,312907.22568259266
1865,332985.3341453859
1866,307480.025079268
1867,227804.26704748103
1868,286377.57692995924
1869,210114.4764716456
1870,225035.18033518735
1871,239451.6175435704
1872,181353.25142618042
1873,259140.7849231139
1874,152259.29100567263
1875,199691.9166760784
1876,196356.85033677952
1877,207217.83365634552
1878,190842.0739473959
1879,130705.05593891455
1880,130723.13839047946
1881,255649.72269623107
1882,239518.6624233117
1883,182818.93831738475
1884,198903.16661624511
1885,211368.4322544487
1886,265062.47617118113
1887,215761.72435523875
1888,270497.2118044899
1889,178745.1771264852
1890,108724.2723089574
1891,123330.39727698633
1892,103795.90722580701
1893,133518.8095930686
1894,124360.37850437994
1895,131347.43397245117
1896,125366.94064210089
1897,135286.88051662617
1898,115948.0561401679
1899,151567.22891402442
1900,162285.68845433442
1901,177125.87047308197
1902,156756.40498593118
1903,238264.26957362858
1904,128259.41625411507
1905,204349.68042739193
1906,85841.25920022634
1907,232950.06029106304
1908,108827.10295026703
1909,128890.78315401926
1910,118287.71746791828
1911,213861.6847774611
1912,315863.83164273715
1913,139012.4345731833
1914,51190.66119413272
1915,314292.82383308565
1916,76199.33586328627
1917,236128.59775291523
1918,139592.7567865718
1919,168849.9259084139
1920,149665.92790222933
1921,369607.44543804944
1922,296551.8450051038
1923,218018.09551737804
1924,249461.53206984827
1925,195280.7698364302
1926,365583.63784847787
1927,129782.20210517722
1928,163850.3822407075
1929,122664.50474791767
1930,126058.56744319286
1931,140680.89438581862
1932,130407.52544514956
1933,184013.94989295956
1934,182363.60845278302
1935,174060.63490438068
1936,187102.41685021
1937,181735.8152560149
1938,165165.23693303778
1939,252720.44175640165
1940,190010.10785588186
1941,163250.67822084134
1942,173855.520205622
1943,217938.74282459373
1944,352279.431634077
1945,377335.4274970154
1946,129667.13000337603
1947,144938.75500964464
1948,158484.6751905857
1949,238961.2211108133
1950,185276.1670471252
1951,245671.00154060347
1952,216479.76654037525
1953,177570.73985463346
1954,179348.0063461625
1955,137079.2203639003
1956,308505.9693281885
1957,146388.56802985317
1958,276718.07340954273
1959,147137.432290671
1960,109861.7816039743
1961,126793.62389784551
1962,97626.7050945395
1963,108207.28712589144
1964,104368.09742684486
1965,147952.67216933868
1966,140834.88027561395
1967,300783.21151848923
1968,429072.0862427268
1969,369032.6683487462
1970,401469.5472050585
1971,519633.89536766824
1972,384899.8626326586
1973,287955.4800041281
1974,334708.07426851697
1975,579587.9828329382
1976,283922.81666031334
1977,355035.4451813341
1978,343358.6900548186
1979,307328.8031344274
1980,209961.33471189882
1981,341458.03068387316
1982,222271.8510967744
1983,198360.4117011907
1984,168769.70974112788
1985,215113.16525218316
1986,204540.3182409557
1987,186182.82133469085
1988,182960.67306496765
1989,197216.81346524556
1990,212676.38538404732
1991,229970.9918985954
1992,215395.70594218012
1993,176707.69912585267
1994,213535.89678434754
1995,187177.71036901485
1996,265424.8488599131
1997,302038.16378068645
1998,320878.1227251187
1999,289257.8965008773
2000,316535.59643782943
2001,287351.4055095096
2002,233048.947809109
2003,262575.7256885063
2004,288816.4564084785
2005,210624.406102233
2006,218178.43901581553
2007,255413.94539244662
2008,229055.24082061872
2009,194489.0970045319
2010,193929.28128191413
2011,132574.10570378834
2012,178170.2316355782
2013,175842.5591927874
2014,178123.7383327669
2015,202029.25726226578
2016,190351.92134808502
2017,190965.16619735153
2018,115719.376149436
2019,134778.6674559391
2020,98732.29317276015
2021,104017.59510182992
2022,206829.1480578662
2023,138290.04043219803
2024,284158.50518768665
2025,348118.5336223987
2026,172226.93690987382
2027,161726.30348074285
2028,152632.38126893018
2029,161437.96460569263
2030,256111.0382991149
2031,230006.96776363082
2032,237312.38365539644
2033,244718.28144631948
2034,173778.32536722373
2035,222519.38578544275
2036,192855.13065879195
2037,216969.39773915277
2038,298306.05375469476
2039,221278.44783861426
2040,288807.19282230624
2041,303633.1081943277
2042,207885.13584678032
2043,181065.75466456104
2044,157963.29525710584
2045,203987.61361934926
2046,156195.3877507401
2047,138696.39499457195
2048,145355.24182316396
2049,144486.27827384413
2050,160463.67062455334
2051,103692.33324800232
2052,127057.12699585171
2053,143338.32462271248
2054,114364.07040604159
2055,152603.7965748545
2056,143716.07338483457
2057,113421.5885081318
2058,205877.29833965361
2059,136524.73147794846
2060,178490.98634162865
2061,166844.92333840262
2062,128959.9160014034
2063,123355.47991464227
2064,140369.6315191318
2065,110441.14917705124
2066,161990.11826415436
2067,93497.36018823105
2068,150131.60473978097
2069,85813.90806851689
2070,119382.89345124869
2071,98626.85939679503
2072,152028.3846897468
2073,129041.20454184945
2074,138409.75803499707
2075,136758.17848233745
2076,122383.49603696237
2077,166131.6124197303
2078,126374.07612194608
2079,126821.51533065562
2080,117148.47245479583
2081,129945.4468595486
2082,119558.65561187075
2083,141013.13555417547
2084,116158.8320717463
2085,120712.62867268643
2086,102651.1381487853
2087,118956.6881298762
2088,99874.54692356718
2089,84646.7528967958
2090,130966.66000097239
2091,113801.13556877771
2092,121441.3950069123
2093,110238.16787691775
2094,102673.1595608363
2095,163223.33885710442
2096,84359.63834404915
2097,107101.39706479516
2098,146246.5206972923
2099,71747.9653932669
2100,65383.27500208589
2101,110084.46655017928
2102,110675.29468665553
2103,110674.82537735334
2104,104671.42333079228
2105,134909.62984542944
2106,79691.84316724821
2107,182797.35107511125
2108,118538.86793536607
2109,108195.02098066203
2110,118892.81945333099
2111,125876.05279369159
2112,134223.40230293598
2113,117938.35571861318
2114,126507.90410874086
2115,156657.63435993902
2116,111076.07414965304
2117,148234.26962945762
2118,126035.7217625223
2119,122111.9688099225
2120,110373.79049846709
2121,107729.72807317518
2122,119538.48984974892
2123,83305.57644093568
2124,147196.96647409274
2125,119917.3894172323
2126,157478.01064119302
2127,166997.28482584556
2128,119826.61732762516
2129,78937.22518669999
2130,134695.18882918684
2131,149880.8463168108
2132,113599.51025023265
2133,115161.88106113827
2134,117421.0735085722
2135,90893.15573024975
2136,79296.49237263748
2137,104494.27695824944
2138,128414.06901478545
2139,148165.57871180988
2140,137645.88714366258
2141,152309.32154749896
2142,125722.59572146201
2143,148097.29561984073
2144,127226.15488047982
2145,139913.41152618235
2146,163552.79535615566
2147,156876.32686339653
2148,128415.97110951168
2149,143417.3902333401
2150,225508.23391223917
2151,118896.4231663398
2152,146752.9719528261
2153,180875.46854986786
2154,103116.63759800217
2155,128661.19594394564
2156,267510.8522311593
2157,235071.9709231313
2158,234348.45892035772
2159,208658.06783499336
2160,191136.93279335255
2161,237522.85007477278
2162,407625.758973134
2163,372219.1683289877
2164,250167.85393870316
2165,194185.1159395334
2166,158904.6730515391
2167,213217.65558104203
2168,196720.76269336985
2169,190100.4415676222
2170,193131.81395502348
2171,155437.74865619856
2172,134700.54357636446
2173,169455.76760935108
2174,219681.56211265127
2175,283325.9683764218
2176,303703.2138965338
2177,235684.8939983572
2178,211194.9546556862
2179,136390.66316825675
2180,204525.28892521292
2181,186869.38393012158
2182,213867.03310737133
2183,188440.49138333474
2184,118732.3718724877
2185,113847.5028177818
2186,146615.57958924206
2187,157246.7466204208
2188,149530.69707549422
2189,276968.1426133348
2190,84168.27929064266
2191,75160.83980372311
2192,83756.37775393593
2193,101674.44214894048
2194,107715.85711692441
2195,103600.78234938328
2196,114790.11806275677
2197,112279.2690201361
2198,148163.3753995607
2199,209914.0108084679
2200,149170.83971568246
2201,146055.4932715033
2202,217358.57470233104
2203,148076.3402479382
2204,183380.466513463
2205,116746.7992308621
2206,149342.9335092899
2207,259797.81165320042
2208,257934.02187732444
2209,256049.8602707698
2210,116121.00134633778
2211,106637.7719487028
2212,127258.88006825147
2213,113202.27574208693
2214,128006.93113973679
2215,100323.89548626007
2216,145675.60346110436
2217,79392.68252049315
2218,69863.26015450277
2219,63462.87624875609
2220,69241.94414075241
2221,309172.6740444158
2222,283579.94463192037
2223,274083.8604913335
2224,203704.66776498474
2225,125731.19153303235
2226,181721.20523106694
2227,199972.1909508884
2228,257713.25340099755
2229,246652.35513415537
2230,156610.81530146184
2231,211618.70783234388
2232,179612.56099129858
2233,194072.51025778698
2234,245465.49359957228
2235,217347.56718460243
2236,247933.29857484053
2237,325459.53987235524
2238,196107.87192018804
2239,98470.32100857643
2240,146029.25816518438
2241,154516.4236624354
2242,117141.87426280862
2243,116451.8756106979
2244,98898.92419058748
2245,96179.33114629712
2246,129475.54895243149
2247,108176.58053509913
2248,120205.29629109523
2249,119465.62310718652
2250,124686.08937842779
2251,119790.50090811349
2252,179058.04111812232
2253,161570.62304362727
2254,181302.73337663294
2255,189286.5539201005
2256,171055.2942304428
2257,206440.0816905021
2258,158536.2402108965
2259,179425.0576219399
2260,153735.22931436735
2261,193059.68885898206
2262,205743.41308166375
2263,389503.61206257803
2264,598933.618994894
2265,149398.86741689796
2266,277623.26140431495
2267,359511.2549997472
2268,519083.90844829596
2269,146698.2477310495
2270,192949.631238857
2271,213086.90626845797
2272,188712.71891970816
2273,159679.4675828936
2274,176806.1477980677
2275,170477.54846329862
2276,200423.76415645416
2277,183094.73877032896
2278,137858.71129821098
2279,122568.4145665598
2280,113280.69185389142
2281,162464.41440784972
2282,174135.79540335565
2283,104301.43742048787
2284,111078.54716155527
2285,141266.4857379852
2286,123836.12154572096
2287,355532.15183188877
2288,291857.6188763308
2289,365732.2878866684
2290,466709.453281796
2291,336115.89968708897
2292,439457.3141806547
2293,484891.1977658012
2294,387098.2961134075
2295,548968.4684790128
2296,285687.74910342315
2297,347657.5107303004
2298,355350.4823857697
2299,360090.02194622386
2300,323989.3289947056
2301,316423.5198002506
2302,261119.83725972223
2303,236626.4770201995
2304,257476.66858593255
2305,205574.7326491099
2306,202492.15236727908
2307,210707.9540213301
2308,236515.79258705603
2309,271361.11324759695
2310,210096.58992378652
2311,212547.39998704888
2312,178547.59890308545
2313,176191.87249814317
2314,177663.8440522597
2315,188495.0797765889
2316,201282.282590362
2317,189448.8990950551
2318,189629.54820059295
2319,193181.64603280526
2320,186883.78910501773
2321,224440.00286697116
2322,187492.12698608404
2323,193106.1768119127
2324,180562.83983695955
2325,217585.48186930493
2326,179849.87498795614
2327,206178.16012947666
2328,219533.6888551878
2329,190276.05917146325
2330,186146.2801792948
2331,362162.7753916923
2332,363696.88447974884
2333,308928.11302621115
2334,255667.1998620478
2335,271595.79114688904
2336,305062.17064922204
2337,189807.9086458247
2338,257734.24464166057
2339,197886.74976067676
2340,395644.5301555378
2341,214389.5133733961
2342,230051.2713371908
2343,233456.57895307144
2344,200052.23593725704
2345,233440.0459653093
2346,210074.35289654747
2347,205769.53654870513
2348,240820.65636999274
2349,190297.99945721574
2350,316510.5283519737
2351,263292.44235848845
2352,249695.015326668
2353,253291.9175798573
2354,145250.7924749738
2355,143659.80617308363
2356,148063.44225398076
2357,190820.95243645442
2358,200247.02008793398
2359,131404.9745514427
2360,121350.9757172961
2361,152772.04751854288
2362,257199.56592375613
2363,129937.8058194361
2364,156136.2772961097
2365,213662.11436016645
2366,193934.28270808826
2367,210115.65110096123
2368,213443.96891560257
2369,220521.69727520156
2370,162351.70568418148
2371,155167.17447777968
2372,197621.27612339266
2373,284499.5975648025
2374,319751.2369982703
2375,237600.0196058586
2376,311991.90920240467
2377,348216.37396343186
2378,158381.31519576046
2379,207300.63945053538
2380,150102.84804734009
2381,180813.4257888966
2382,205106.2581098485
2383,197439.49586511074
2384,229551.1481764682
2385,165359.10399732477
2386,132323.76588527128
2387,132998.03279281995
2388,99918.12497448956
2389,121092.61488626421
2390,153516.4434994318
2391,151831.58828391152
2392,118454.11663731342
2393,176084.10392526013
2394,141156.67077706903
2395,201970.5551373854
2396,133309.16065811572
2397,215691.11355144388
2398,133406.22106184537
2399,85251.93429215481
2400,82809.3228379409
2401,125804.30098799965
2402,133969.91863631105
2403,150057.05861575517
2404,153816.19444274373
2405,166903.42972236866
2406,143043.00850070207
2407,125277.54779687167
2408,136977.60067843797
2409,118004.04920466096
2410,167935.8759222169
2411,115969.6017753896
2412,152543.76416968773
2413,125219.44966832954
2414,146615.28477689304
2415,139661.04943215096
2416,122706.78295336355
2417,128954.96283090622
2418,134156.6412649224
2419,129452.00277291368
2420,125254.9097586336
2421,145518.36042508364
2422,105639.99074700817
2423,116629.63286487943
2424,161061.94344885787
2425,211947.43429086817
2426,130826.27450467895
2427,134143.8992729196
2428,176387.47524455367
2429,111121.11719976345
2430,131019.96237971864
2431,117624.5542956794
2432,144061.54880361463
2433,144476.44114868986
2434,132579.94045548106
2435,148998.1831573633
2436,110924.82176646392
2437,111938.51166668885
2438,122511.19067127215
2439,95280.8483303107
2440,125837.21002927308
2441,81379.47810993758
2442,97321.5267473298
2443,123051.6511155191
2444,137151.08277050537
2445,94452.88320230407
2446,135800.16804448757
2447,179321.4482357307
2448,128137.31869786223
2449,119795.51325316653
2450,145052.76093735406
2451,127757.742799237
2452,187048.84215363362
2453,99095.67684476209
2454,111251.08964068534
2455,123929.22757067984
2456,127264.74317384468
2457,147479.8511106293
2458,134705.7437608851
2459,107721.27897637516
2460,147701.01986590723
2461,127431.7770559265
2462,134814.53191056827
2463,127515.91025012478
2464,171701.6310838908
2465,136069.16728989442
2466,114130.7220826687
2467,132165.67457852614
2468,87595.87668019897
2469,90792.91447404402
2470,188950.82681638762
2471,200368.43114267208
2472,157929.10763403366
2473,116705.27215111398
2474,84550.38157118356
2475,201614.85094632927
2476,111122.48224302399
2477,123360.02127819812
2478,145701.09639594416
2479,104468.28962683959
2480,152262.39529461286
2481,123329.45637224273
2482,122477.07924201852
2483,110789.7173957945
2484,126025.2581822283
2485,124310.80285451439
2486,145800.11938558044
2487,165162.42072539747
2488,168155.48998778546
2489,151828.926833534
2490,138990.34484234182
2491,89048.93123682085
2492,203587.32371642118
2493,146246.799891935
2494,132043.82837826083
2495,81190.48846619882
2496,249115.2922916064
2497,147888.48907490756
2498,115600.16132238708
2499,77240.33799094176
2500,124707.71710270012
2501,132508.4720453949
2502,138797.4910977636
2503,105500.49930435815
2504,175716.4050756637
2505,235017.53823858866
2506,254910.1396092905
2507,292953.8752938505
2508,250964.98310142578
2509,211204.10339407032
2510,212795.03199222786
2511,175680.61908638378
2512,194413.5708417358
2513,223384.8788779421
2514,320587.34780561674
2515,155152.77592209954
2516,175656.4320116626
2517,150554.13727275253
2518,163636.53036072032
2519,227965.63903260982
2520,222953.09716991067
2521,181426.38490217374
2522,222337.5725451627
2523,112072.01956371799
2524,142709.87008737368
2525,160300.31880958183
2526,146692.37150960646
2527,121225.16114035595
2528,143845.14708067308
2529,135224.8721462242
2530,132292.59371340988
2531,239916.19761462344
2532,221045.48472417204
2533,194662.4616785403
2534,220649.46194089254
2535,273938.4603983012
2536,234008.2579597741
2537,240925.18256319163
2538,188272.7509978296
2539,182453.8721477935
2540,185792.68728741494
2541,184266.79237864795
2542,165537.6859263281
2543,115034.95305604972
2544,118134.83919376253
2545,133397.71100946673
2546,126753.790205791
2547,132830.75442164246
2548,144393.71194710254
2549,158697.6504794683
2550,865350.0663713363
2551,133649.0857499263
2552,134842.14839110093
2553,75327.50625406066
2554,93609.91631059286
2555,114256.68696633399
2556,104968.21350727137
2557,101747.16696555693
2558,167117.61877822375
2559,128828.2746173994
2560,155118.98521149464
2561,158783.79242544115
2562,157004.76228236433
2563,152949.59354167155
2564,230455.92740414944
2565,164475.11328007278
2566,154951.5078056856
2567,147595.52749768578
2568,219224.62251402123
2569,240623.47469819267
2570,110060.5610424801
2571,202213.0088668751
2572,138406.57146240666
2573,216642.37711230377
2574,282180.0612366238
2575,138315.52230417443
2576,113414.4889603817
2577,150729.57832228026
2578,79163.45828484249
2579,57419.76496059845
2580,75234.50485735777
2581,94335.19460467543
2582,84597.65373628806
2583,285927.50458006543
2584,164048.6204613029
2585,188655.7143326351
2586,214537.7133419506
2587,191109.25878216987
2588,140924.63746109736
2589,148192.667794527
2590,203947.1649899686
2591,235706.1643533167
2592,208002.82073786875
2593,238893.27771347662
2594,183597.7945463085
2595,190956.74151210132
2596,294807.33068387065
2597,188684.21102865806
2598,275409.0701709424
2599,391728.2315232482
2600,136843.4038055621
2601,131560.81215009492
2602,82320.49051539792
2603,96191.72236663509
2604,88397.7670469558
2605,80483.91132775942
2606,149853.0990268344
2607,213210.506369737
2608,182916.9844317274
2609,178229.83709778596
2610,106198.42361061485
2611,149119.07165453036
2612,166609.95384131157
2613,127998.1161947156
2614,122593.71476816254
2615,157452.44460783273
2616,152976.06310890077
2617,190189.85047896497
2618,180099.0874656068
2619,192262.31127097475
2620,189518.74272578597
2621,173792.80863973356
2622,179413.29791203528
2623,227901.66958604683
2624,307530.28147613595
2625,291736.2548414956
2626,177233.93933596418
2627,163966.94794358776
2628,461993.9773208298
2629,519644.47850213014
2630,369886.4885208163
2631,513294.3052644008
2632,416315.02962174197
2633,284816.9164349306
2634,430158.31813195144
2635,148493.92188042216
2636,176972.74821301393
2637,171961.49703107588
2638,261841.5101350065
2639,184922.78409960232
2640,147057.6535104305
2641,111709.60160905214
2642,177767.123493154
2643,107273.16771750481
2644,123867.45609815235
2645,108573.74369869831
2646,97415.90501146465
2647,104812.90182845155
2648,157237.55109836464
2649,148307.86534096504
2650,135800.44494160247
2651,143046.2517766778
2652,400767.1721073431
2653,263038.8438291874
2654,269974.14403185487
2655,435383.09768344637
2656,330602.0634662707
2657,359380.46983160835
2658,312795.9369501512
2659,297890.0546851406
2660,364923.6832621442
2661,354308.17665546475
2662,355176.86629350006
2663,292746.3992794079
2664,263734.08809533966
2665,326507.6220518026
2666,278051.98942292796
2667,179209.25370510996
2668,183630.54002094263
2669,190221.6338411948
2670,278153.2322477431
2671,189214.5035737872
2672,192083.43289581497
2673,197326.63620851596
2674,189284.1212411975
2675,168890.70550193093
2676,197975.68529017133
2677,197036.83013788066
2678,235238.46147741965
2679,273587.26641743776
2680,282789.6109064636
2681,389014.13939968013
2682,317400.56559917313
2683,537414.0148977994
2684,306367.0978827901
2685,321840.3485189163
2686,249436.16686798522
2687,303639.0283926287
2688,206721.94213469687
2689,200828.97431871053
2690,413338.47169300227
2691,191034.2736937445
2692,136199.70764803782
2693,202065.513405462
2694,135286.26677284267
2695,195407.56249334538
2696,185888.36127939663
2697,186677.0829795143
2698,164964.50294992953
2699,170605.25053791082
2700,152296.40866599802
2701,149355.68751851143
2702,114945.45915899424
2703,121932.99339229289
2704,140439.01453867077
2705,107438.03835774238
2706,107412.68620816057
2707,115247.18587119291
2708,128123.17887389845
2709,100681.30649856341
2710,128657.91228405568
2711,292967.0471605521
2712,404135.71346853324
2713,174656.7587128998
2714,154018.8976182606
2715,164556.58339677312
2716,151562.84126393488
2717,202258.06483685464
2718,221333.043559587
2719,156003.49714807616
2720,176832.36450620316
2721,130868.69025917246
2722,162532.1540019446
2723,142294.31236949188
2724,118024.52267609224
2725,129399.63811339202
2726,154979.19223987925
2727,184814.42794086676
2728,180101.58915629264
2729,148753.53302865973
2730,143471.11559221285
2731,126414.31204334841
2732,125466.8787666433
2733,163440.8078211123
2734,138079.350401631
2735,138900.94570480974
